"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"KNZ184","2015.0","8.0","02/17/2015 09:00:00","02/24/2015 08:00:00","0.81","1.841","2.208","0.255","2.459","1.156","0.733","0.146","0.045","0.054","0.114"
"BWR139","2015.0","8.0","02/17/2015 09:00:00","02/24/2015 08:00:00","3.43","2.102","2.103","0.772","2.863","0.94","0.126","0.618","0.055","0.054","0.385"
"SEK430","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.396","0.705","1.454","0.57","2.015","0.569","0.091","0.116","0.018","0.062","0.035"
"OXF122","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","6.66","2.86","4.493","0.936","5.414","1.986","0.289","0.397","0.073","0.065","0.308"
"LAV410","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.335","0.165","0.043","0.096","0.137","0.08","0.019","0.011","0.004","0.013","0.021"
"PIN414","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.239","0.401","0.611","0.305","0.911","0.09","0.106","0.38","0.052","0.053","0.337"
"KIC003","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","1.256","1.653","3.178","0.238","3.412","0.93","1.158","0.138","0.061","0.059","0.184"
"BEL116","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","4.893","2.766","4.081","1.273","5.333","1.692","0.262","0.513","0.052","0.068","0.195"
"DEN417","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.535","0.705","0.063","0.04","0.102","0.178","0.043","0.045","0.011","0.013","0.035"
"YOS404","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.26","0.291","0.377","0.296","0.668","0.128","0.072","0.056","0.012","0.022","0.015"
"WFM105","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","2.021","1.656","0.788","0.74","1.516","0.532","0.104","0.329","0.041","0.034","0.09"
"JOT403","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.298","0.348","0.776","0.715","1.48","0.15","0.113","0.226","0.032","0.025","0.115"
"KNZ184","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.621","1.532","2.606","0.264","2.866","1.087","0.767","0.085","0.039","0.043","0.057"
"CTH110","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","3.549","2.11","2.427","0.706","3.121","1.214","0.169","0.392","0.05","0.054","0.332"
"ALC188","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.734","2.313","0.272","1.021","1.277","0.533","0.092","0.373","0.05","0.055","0.061"
"QAK172","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","8.771","2.807","3.12","1.392","4.491","1.289","0.435","0.443","0.092","0.061","0.179"
"PAL190","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.476","1.486","2.051","0.205","2.253","1.092","0.128","0.025","0.011","0.019","0.032"
"CAT175","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","2.016","1.597","1.412","0.872","2.27","0.777","0.118","0.255","0.035","0.038","0.126"
"DCP114","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","5.82","2.892","4.556","1.007","5.547","1.947","0.265","0.455","0.075","0.065","0.269"
"BBE401","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","0.439","1.34","0.18","0.715","0.883","0.387","0.213","0.018","0.009","0.017","0.016"
"BWR139","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","3.789","2.256","4.281","0.901","5.167","1.752","0.163","0.328","0.048","0.061","0.117"
"HWF187","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","1.555","1.653","0.849","0.492","1.333","0.568","0.094","0.373","0.039","0.039","0.193"
"NIC001","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","1.612","1.863","1.351","0.46","1.803","0.727","0.143","0.322","0.046","0.053","0.099"
"CAT175","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","2.568","1.976","1.48","1.215","2.675","0.964","0.131","0.219","0.033","0.037","0.046"
"DCP114","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","3.672","2.309","4.417","0.871","5.273","1.884","0.224","0.223","0.058","0.054","0.184"
"HWF187","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","1.377","1.817","1.177","0.746","1.911","0.795","0.071","0.248","0.026","0.032","0.072"
"PIN414","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.513","0.699","0.586","0.722","1.297","0.24","0.171","0.218","0.051","0.069","0.032"
"YOS404","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.284","0.395","0.175","0.284","0.455","0.151","0.138","0.056","0.024","0.031","0.014"
"ALC188","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.699","1.746","0.146","0.834","0.966","0.456","0.1","0.165","0.026","0.047","0.025"
"LAV410","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.376","0.458","0.111","0.115","0.224","0.114","0.236","0.084","0.041","0.043","0.023"
"WFM105","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","1.831","1.743","1.42","1.193","2.594","0.871","0.097","0.169","0.026","0.03","0.017"
"BBE401","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","1.429","1.282","0.202","0.552","0.745","0.402","0.144","0.035","0.012","0.024","0.015"
"BEL116","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","2.431","2.276","1.893","1.111","2.986","1.084","0.183","0.56","0.038","0.058","0.52"
"JOT403","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.269","0.541","0.185","0.702","0.875","0.165","0.317","0.095","0.051","0.047","0.031"
"PAL190","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.854","1.312","1.421","0.537","1.949","0.753","0.252","0.05","0.02","0.034","0.016"
"CTH110","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","3.335","2.391","2.295","1.022","3.302","1.244","0.17","0.285","0.046","0.046","0.118"
"BWR139","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","3.038","2.019","1.996","0.865","2.848","1.091","0.108","0.263","0.038","0.052","0.094"
"QAK172","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","","","","","","","","","","",""
"DEN417","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.409","0.433","0.072","0.032","0.103","0.127","0.023","0.098","0.018","0.011","0.115"
"KIC003","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","1.773","1.657","3.161","0.839","3.986","0.66","2.34","0.152","0.063","0.081","0.093"
"OXF122","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","6.414","2.464","4.166","0.968","5.118","1.891","0.259","0.253","0.059","0.057","0.202"
"KNZ184","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.917","1.264","2.074","0.922","2.981","0.544","1.611","0.116","0.053","0.063","0.058"
"NIC001","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","1.416","1.896","1.629","0.765","2.382","0.931","0.117","0.228","0.033","0.042","0.026"
"SEK430","2015.0","10.0","03/03/2015 09:00:00","03/10/2015 08:00:00","0.451","0.564","0.286","1.015","1.284","0.259","0.14","0.048","0.024","0.046","0.018"
"PAL190","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.906","1.079","0.566","1.053","1.602","0.459","0.726","0.041","0.043","0.068","0.015"
"QAK172","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","3.187","2.073","1.051","1.954","2.974","0.829","0.418","0.063","0.069","0.046","0.035"
"DCP114","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","2.336","1.813","2.003","1.496","3.475","1.134","0.273","0.051","0.044","0.048","0.035"
"KIC003","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","1.36","1.112","1.491","1.555","3.022","0.452","3.015","0.068","0.059","0.086","0.026"
"HWF187","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.749","1.249","0.551","0.604","1.146","0.537","0.098","0.129","0.018","0.027","0.099"
"CTH110","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","1.215","1.479","1.173","0.806","1.965","0.729","0.273","0.101","0.038","0.044","0.087"
"JOT403","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.283","0.611","0.258","1.072","1.313","0.214","0.285","0.074","0.033","0.038","0.015"
"KNZ184","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","1.003","1.2","1.081","1.647","2.701","0.476","3.023","0.065","0.059","0.103","0.022"
"BWR139","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","2.365","2.276","1.27","1.098","2.35","1.018","0.122","0.193","0.036","0.055","0.06"
"DEN417","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.838","0.556","0.181","0.041","0.221","0.16","0.029","0.161","0.029","0.015","0.12"
"BEL116","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","1.673","2.224","0.554","1.347","1.88","0.81","0.223","0.144","0.033","0.043","0.037"
"ALC188","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.683","1.479","0.095","0.743","0.826","0.419","0.105","0.074","0.015","0.044","0.02"
"PIN414","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.359","0.616","0.596","0.926","1.507","0.223","0.16","0.145","0.041","0.059","0.02"
"LAV410","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.828","0.265","0.23","0.294","0.519","0.116","0.089","0.039","0.019","0.027","0.062"
"NIC001","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.516","1.277","0.823","0.723","1.535","0.535","0.228","0.076","0.025","0.028","0.038"
"YOS404","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.371","0.473","0.235","0.436","0.664","0.204","0.115","0.039","0.018","0.026","0.014"
"SEK430","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.507","0.856","0.559","1.096","1.638","0.367","0.214","0.073","0.032","0.058","0.016"
"BBE401","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.515","1.456","0.676","0.63","1.297","0.504","0.573","0.039","0.036","0.047","0.015"
"OXF122","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","2.788","1.837","2.143","1.724","3.84","1.097","0.288","0.059","0.047","0.048","0.036"
"CAT175","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.692","1.052","0.796","0.888","1.67","0.498","0.147","0.093","0.023","0.028","0.046"
"WFM105","2015.0","11.0","03/10/2015 09:00:00","03/17/2015 08:00:00","0.854","1.239","0.588","0.762","1.338","0.504","0.114","0.095","0.017","0.022","0.04"
"KNZ184","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.805","1.206","2.552","1.215","3.747","0.66","2.263","0.061","0.053","0.098","0.04"
"QAK172","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","3.089","1.934","1.427","1.023","2.434","0.799","0.711","0.116","0.119","0.043","0.071"
"BEL116","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","2.298","1.612","1.407","1.212","2.6","0.785","0.356","0.127","0.054","0.039","0.051"
"KIC003","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","1.004","1.588","3.24","1.107","4.33","0.925","1.975","0.068","0.085","0.125","0.063"
"SEK430","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.805","1.359","1.496","1.854","3.321","0.635","0.337","0.278","0.056","0.101","0.046"
"NIC001","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.535","0.941","0.323","0.209","0.528","0.303","0.16","0.186","0.041","0.034","0.163"
"BWR139","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","1.995","1.514","1.345","1.088","2.416","0.772","0.204","0.157","0.048","0.038","0.062"
"DCP114","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","2.008","1.878","2.159","0.876","3.021","1.093","0.387","0.119","0.085","0.046","0.087"
"OXF122","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","1.658","1.782","2.229","0.99","3.203","1.08","0.29","0.101","0.075","0.045","0.064"
"LAV410","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.206","0.291","0.15","0.134","0.282","0.093","0.047","0.055","0.016","0.016","0.041"
"HWF187","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.838","0.889","0.248","0.249","0.493","0.289","0.085","0.188","0.041","0.027","0.197"
"PIN414","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.325","0.621","0.86","0.464","1.317","0.127","0.142","0.539","0.085","0.056","0.435"
"PAL190","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.596","1.172","0.9","1.206","2.087","0.527","0.365","0.02","0.026","0.048","0.016"
"WFM105","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.731","0.877","0.198","0.185","0.38","0.272","0.091","0.188","0.041","0.023","0.201"
"CAT175","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.951","0.991","0.336","0.373","0.703","0.311","0.159","0.223","0.034","0.025","0.198"
"ALC188","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.72","2.254","0.077","0.808","0.872","0.593","0.061","0.201","0.028","0.066","0.033"
"YOS404","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.368","0.439","0.198","0.499","0.689","0.12","0.078","0.081","0.023","0.033","0.015"
"DEN417","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.432","0.3","0.107","0.049","0.155","0.099","0.059","0.044","0.014","0.009","0.041"
"JOT403","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.432","0.776","0.71","1.506","2.192","0.284","0.275","0.198","0.048","0.043","0.015"
"CTH110","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","1.483","1.191","0.766","0.405","1.165","0.508","0.235","0.256","0.057","0.038","0.265"
"BBE401","2015.0","12.0","03/17/2015 09:00:00","03/24/2015 08:00:00","0.347","0.78","0.035","0.391","0.42","0.293","0.051","0.01","0.005","0.012","0.015"
"CAT175","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.73","0.946","0.829","0.341","1.164","0.431","0.134","0.118","0.023","0.027","0.039"
"QAK172","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","3.034","2.045","0.985","1.095","2.062","0.924","0.287","0.101","0.056","0.039","0.037"
"HWF187","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.628","0.931","0.485","0.45","0.929","0.4","0.07","0.088","0.019","0.021","0.041"
"JOT403","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.31","0.446","0.377","1.216","1.574","0.158","0.23","0.127","0.035","0.043","0.034"
"CTH110","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","1.195","1.063","1.645","0.344","1.983","0.707","0.216","0.13","0.035","0.036","0.077"
"PAL190","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.872","0.713","0.647","0.593","1.23","0.334","0.913","0.049","0.064","0.082","0.015"
"SEK430","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.997","1.03","0.84","1.352","2.171","0.568","0.229","0.167","0.047","0.095","0.017"
"OXF122","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","2.245","1.806","1.862","0.816","2.664","1.109","0.193","0.069","0.046","0.047","0.048"
"PIN414","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.388","0.559","0.813","0.519","1.324","0.141","0.157","0.459","0.073","0.054","0.371"
"DCP114","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","1.91","1.856","1.603","0.996","2.583","1.038","0.212","0.079","0.048","0.042","0.043"
"LAV410","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.244","0.22","0.101","0.145","0.243","0.092","0.049","0.026","0.01","0.016","0.015"
"BWR139","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","1.738","1.355","1.221","1.003","2.208","0.575","0.159","0.287","0.056","0.044","0.047"
"BEL116","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","2.165","1.599","0.882","1.248","2.109","0.602","0.266","0.19","0.054","0.044","0.036"
"BBE401","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.675","1.251","0.492","0.237","0.725","0.399","0.865","0.106","0.057","0.065","0.041"
"DEN417","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.376","0.381","0.088","0.036","0.122","0.114","0.069","0.043","0.017","0.014","0.036"
"WFM105","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.484","0.92","0.486","0.415","0.895","0.375","0.063","0.087","0.017","0.018","0.017"
"KNZ184","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.666","1.552","1.447","1.012","2.442","0.753","1.266","0.038","0.047","0.074","0.017"
"YOS404","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.403","0.384","0.215","0.348","0.558","0.17","0.085","0.069","0.019","0.031","0.014"
"NIC001","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.378","0.99","1.103","0.364","1.461","0.559","0.123","0.092","0.023","0.028","0.019"
"ALC188","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","1.003","1.591","0.653","0.682","1.325","0.342","0.281","0.515","0.075","0.062","0.264"
"KIC003","2015.0","13.0","03/24/2015 09:00:00","03/31/2015 08:00:00","0.693","1.328","1.382","0.799","2.168","0.78","0.731","0.032","0.052","0.06","0.017"
"CTH110","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.808","1.213","0.963","0.819","1.769","0.616","0.252","0.07","0.035","0.04","0.036"
"OXF122","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","4.122","1.511","0.733","1.603","2.311","0.625","0.235","0.052","0.048","0.057","0.054"
"JOT403","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.394","1.343","1.094","1.052","2.129","0.384","0.463","0.504","0.147","0.159","0.24"
"YOS404","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.395","0.908","0.347","0.267","0.609","0.233","0.141","0.105","0.035","0.053","0.03"
"CAT175","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","1.023","1.264","0.619","0.708","1.315","0.511","0.174","0.062","0.028","0.035","0.033"
"NIC001","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.39","1.028","0.221","0.363","0.578","0.339","0.138","0.042","0.021","0.03","0.017"
"PIN414","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.382","1.203","0.606","0.384","0.984","0.24","0.163","0.87","0.124","0.088","1.073"
"HWF187","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.545","0.928","0.197","0.379","0.569","0.327","0.095","0.048","0.019","0.027","0.037"
"KIC003","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.616","1.456","1.316","0.68","1.985","0.273","0.842","0.052","0.057","0.075","0.025"
"ALC188","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.498","3.353","0.968","0.535","1.494","0.334","0.234","1.203","0.161","0.133","0.356"
"PAL190","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.675","1.247","0.811","0.218","1.026","0.434","1.699","0.135","0.129","0.224","0.088"
"SEK430","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.957","1.241","1.3","0.977","2.261","0.563","0.299","0.258","0.069","0.114","0.061"
"DEN417","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.322","0.376","0.053","0.045","0.097","0.132","0.029","0.023","0.009","0.009","0.017"
"WFM105","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.517","0.841","0.247","0.305","0.548","0.284","0.107","0.05","0.021","0.027","0.021"
"BEL116","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","1.07","1.331","0.631","1.107","1.72","0.456","0.249","0.271","0.062","0.05","0.197"
"KNZ184","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.521","1.343","1.138","0.823","1.948","0.381","1.28","0.067","0.056","0.107","0.018"
"DCP114","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","1.353","1.028","0.314","1.095","1.392","0.411","0.171","0.039","0.035","0.035","0.037"
"BWR139","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","1.117","1.338","0.918","0.936","1.839","0.447","0.154","0.573","0.085","0.054","0.564"
"BBE401","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.484","1.782","0.401","0.424","0.818","0.309","0.712","0.089","0.044","0.067","0.015"
"QAK172","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","3.953","1.314","0.514","1.109","1.605","0.468","0.397","0.044","0.08","0.043","0.034"
"LAV410","2015.0","14.0","03/31/2015 09:00:00","04/07/2015 08:00:00","0.296","0.599","0.153","0.12","0.271","0.185","0.058","0.054","0.017","0.031","0.015"
